text,source,example_id,bullet_points
"Clearwater (Synthetic News) -- Officials in District 13 faced a crowded hearing on April 12 after the water district released a plan covering a delayed bridge inspection program. Program manager Vivian Brooks said the proposal would begin with a $34 million pilot and expand only if outside reviewers confirm that early targets are met. The plan follows months of complaints from residents who said earlier notices were confusing and that service changes arrived with little warning. Under the current schedule, department staff will publish cost estimates, hold two neighborhood sessions, and report participation numbers within six weeks. Opposition members questioned whether the budget would cover the full scope. Several council members asked whether smaller towns would receive the same level of attention as the central business district. Officials said the first public dashboard will include spending, complaint response times, and a plain-language explanation of any delays. No final vote is expected until staff compare the pilot results with baseline data gathered last year.",cnn_dailymail,synthetic_cnn_dailymail_112,"- Clearwater officials reviewed a plan on a delayed bridge inspection program after months of public complaints.
- Program manager Vivian Brooks said a $34 million pilot would expand only after outside review.
- The water district must publish costs, meeting dates, and performance updates within six weeks.
- Residents and council members asked for clearer deadlines and equal attention across District 13."
"Mill Creek (Synthetic News) -- Officials in District 1 faced a crowded hearing on May 12 after the parks service released a plan covering hospital staffing targets. Council chair Owen Price said the proposal would begin with a $41 million pilot and expand only if outside reviewers confirm that early targets are met. The plan follows months of complaints from residents who said earlier notices were confusing and that service changes arrived with little warning. Under the current schedule, department staff will publish cost estimates, hold two neighborhood sessions, and report participation numbers within 90 days. Residents welcomed the added oversight but asked for clearer deadlines. Several council members asked whether smaller towns would receive the same level of attention as the central business district. Officials said the first public dashboard will include spending, complaint response times, and a plain-language explanation of any delays. No final vote is expected until staff compare the pilot results with baseline data gathered last year.",cnn_dailymail,synthetic_cnn_dailymail_113,"- Mill Creek officials reviewed a plan on hospital staffing targets after months of public complaints.
- Council chair Owen Price said a $41 million pilot would expand only after outside review.
- The parks service must publish costs, meeting dates, and performance updates within 90 days.
- Residents and council members asked for clearer deadlines and equal attention across District 1."
"Northgate (Synthetic News) -- Officials in District 3 faced a crowded hearing on June 12 after the planning council released a plan covering tenant protections for older apartment blocks. Judge Renata Cole said the proposal would begin with a $48 million pilot and expand only if outside reviewers confirm that early targets are met. The plan follows months of complaints from residents who said earlier notices were confusing and that service changes arrived with little warning. Under the current schedule, department staff will publish cost estimates, hold two neighborhood sessions, and report participation numbers within the end of the quarter. Union representatives said staffing levels remain the main unresolved concern. Several council members asked whether smaller towns would receive the same level of attention as the central business district. Officials said the first public dashboard will include spending, complaint response times, and a plain-language explanation of any delays. No final vote is expected until staff compare the pilot results with baseline data gathered last year.",cnn_dailymail,synthetic_cnn_dailymail_114,"- Northgate officials reviewed a plan on tenant protections for older apartment blocks after months of public complaints.
- Judge Renata Cole said a $48 million pilot would expand only after outside review.
- The planning council must publish costs, meeting dates, and performance updates within the end of the quarter.
- Residents and council members asked for clearer deadlines and equal attention across District 3."
"Silverton (Synthetic News) -- Officials in District 5 faced a crowded hearing on July 12 after the environment agency released a plan covering a delayed bridge inspection program. Governor Alicia Benton said the proposal would begin with a $55 million pilot and expand only if outside reviewers confirm that early targets are met. The plan follows months of complaints from residents who said earlier notices were confusing and that service changes arrived with little warning. Under the current schedule, department staff will publish cost estimates, hold two neighborhood sessions, and report participation numbers within early next year. Advocacy groups praised the announcement while pressing for stronger enforcement. Several council members asked whether smaller towns would receive the same level of attention as the central business district. Officials said the first public dashboard will include spending, complaint response times, and a plain-language explanation of any delays. No final vote is expected until staff compare the pilot results with baseline data gathered last year.",cnn_dailymail,synthetic_cnn_dailymail_115,"- Silverton officials reviewed a plan on a delayed bridge inspection program after months of public complaints.
- Governor Alicia Benton said a $55 million pilot would expand only after outside review.
- The environment agency must publish costs, meeting dates, and performance updates within early next year.
- Residents and council members asked for clearer deadlines and equal attention across District 5."
"Eastvale (Synthetic News) -- Officials in District 7 faced a crowded hearing on August 12 after the transport authority released a plan covering hospital staffing targets. Commissioner Priya Nair said the proposal would begin with a $62 million pilot and expand only if outside reviewers confirm that early targets are met. The plan follows months of complaints from residents who said earlier notices were confusing and that service changes arrived with little warning. Under the current schedule, department staff will publish cost estimates, hold two neighborhood sessions, and report participation numbers within 30 days. Neighborhood leaders said the first meetings should be held outside working hours. Several council members asked whether smaller towns would receive the same level of attention as the central business district. Officials said the first public dashboard will include spending, complaint response times, and a plain-language explanation of any delays. No final vote is expected until staff compare the pilot results with baseline data gathered last year.",cnn_dailymail,synthetic_cnn_dailymail_116,"- Eastvale officials reviewed a plan on hospital staffing targets after months of public complaints.
- Commissioner Priya Nair said a $62 million pilot would expand only after outside review.
- The transport authority must publish costs, meeting dates, and performance updates within 30 days.
- Residents and council members asked for clearer deadlines and equal attention across District 7."
"Glenhaven (Synthetic News) -- Officials in District 9 faced a crowded hearing on September 12 after the water district released a plan covering tenant protections for older apartment blocks. Inspector Nora Singh said the proposal would begin with a $69 million pilot and expand only if outside reviewers confirm that early targets are met. The plan follows months of complaints from residents who said earlier notices were confusing and that service changes arrived with little warning. Under the current schedule, department staff will publish cost estimates, hold two neighborhood sessions, and report participation numbers within six weeks. Parents asked officials to share updates before the next school term. Several council members asked whether smaller towns would receive the same level of attention as the central business district. Officials said the first public dashboard will include spending, complaint response times, and a plain-language explanation of any delays. No final vote is expected until staff compare the pilot results with baseline data gathered last year.",cnn_dailymail,synthetic_cnn_dailymail_117,"- Glenhaven officials reviewed a plan on tenant protections for older apartment blocks after months of public complaints.
- Inspector Nora Singh said a $69 million pilot would expand only after outside review.
- The water district must publish costs, meeting dates, and performance updates within six weeks.
- Residents and council members asked for clearer deadlines and equal attention across District 9."
"Kingsport (Synthetic News) -- Officials in District 11 faced a crowded hearing on October 12 after the parks service released a plan covering a delayed bridge inspection program. Chief Analyst Dana Cho said the proposal would begin with a $76 million pilot and expand only if outside reviewers confirm that early targets are met. The plan follows months of complaints from residents who said earlier notices were confusing and that service changes arrived with little warning. Under the current schedule, department staff will publish cost estimates, hold two neighborhood sessions, and report participation numbers within 90 days. Business owners said the plan could help if construction disruptions are limited. Several council members asked whether smaller towns would receive the same level of attention as the central business district. Officials said the first public dashboard will include spending, complaint response times, and a plain-language explanation of any delays. No final vote is expected until staff compare the pilot results with baseline data gathered last year.",cnn_dailymail,synthetic_cnn_dailymail_118,"- Kingsport officials reviewed a plan on a delayed bridge inspection program after months of public complaints.
- Chief Analyst Dana Cho said a $76 million pilot would expand only after outside review.
- The parks service must publish costs, meeting dates, and performance updates within 90 days.
- Residents and council members asked for clearer deadlines and equal attention across District 11."
"Willow Park (Synthetic News) -- Officials in District 13 faced a crowded hearing on November 12 after the planning council released a plan covering hospital staffing targets. Engineer Mateo Cruz said the proposal would begin with a $83 million pilot and expand only if outside reviewers confirm that early targets are met. The plan follows months of complaints from residents who said earlier notices were confusing and that service changes arrived with little warning. Under the current schedule, department staff will publish cost estimates, hold two neighborhood sessions, and report participation numbers within the end of the quarter. Local researchers said the proposal depends on transparent data collection. Several council members asked whether smaller towns would receive the same level of attention as the central business district. Officials said the first public dashboard will include spending, complaint response times, and a plain-language explanation of any delays. No final vote is expected until staff compare the pilot results with baseline data gathered last year.",cnn_dailymail,synthetic_cnn_dailymail_119,"- Willow Park officials reviewed a plan on hospital staffing targets after months of public complaints.
- Engineer Mateo Cruz said a $83 million pilot would expand only after outside review.
- The planning council must publish costs, meeting dates, and performance updates within the end of the quarter.
- Residents and council members asked for clearer deadlines and equal attention across District 13."
"Bridgewater (Synthetic News) -- Officials in District 1 faced a crowded hearing on December 12 after the environment agency released a plan covering tenant protections for older apartment blocks. Director Lena Hart said the proposal would begin with a $7 million pilot and expand only if outside reviewers confirm that early targets are met. The plan follows months of complaints from residents who said earlier notices were confusing and that service changes arrived with little warning. Under the current schedule, department staff will publish cost estimates, hold two neighborhood sessions, and report participation numbers within early next year. Opposition members questioned whether the budget would cover the full scope. Several council members asked whether smaller towns would receive the same level of attention as the central business district. Officials said the first public dashboard will include spending, complaint response times, and a plain-language explanation of any delays. No final vote is expected until staff compare the pilot results with baseline data gathered last year.",cnn_dailymail,synthetic_cnn_dailymail_120,"- Bridgewater officials reviewed a plan on tenant protections for older apartment blocks after months of public complaints.
- Director Lena Hart said a $7 million pilot would expand only after outside review.
- The environment agency must publish costs, meeting dates, and performance updates within early next year.
- Residents and council members asked for clearer deadlines and equal attention across District 1."
"Rosemont (Synthetic News) -- Officials in District 3 faced a crowded hearing on January 12 after the transport authority released a plan covering a delayed bridge inspection program. Mayor Elena Ruiz said the proposal would begin with a $14 million pilot and expand only if outside reviewers confirm that early targets are met. The plan follows months of complaints from residents who said earlier notices were confusing and that service changes arrived with little warning. Under the current schedule, department staff will publish cost estimates, hold two neighborhood sessions, and report participation numbers within 30 days. Residents welcomed the added oversight but asked for clearer deadlines. Several council members asked whether smaller towns would receive the same level of attention as the central business district. Officials said the first public dashboard will include spending, complaint response times, and a plain-language explanation of any delays. No final vote is expected until staff compare the pilot results with baseline data gathered last year.",cnn_dailymail,synthetic_cnn_dailymail_121,"- Rosemont officials reviewed a plan on a delayed bridge inspection program after months of public complaints.
- Mayor Elena Ruiz said a $14 million pilot would expand only after outside review.
- The transport authority must publish costs, meeting dates, and performance updates within 30 days.
- Residents and council members asked for clearer deadlines and equal attention across District 3."
"Bayfield (Synthetic News) -- Officials in District 5 faced a crowded hearing on February 12 after the water district released a plan covering hospital staffing targets. Dr. Kamal Reed said the proposal would begin with a $21 million pilot and expand only if outside reviewers confirm that early targets are met. The plan follows months of complaints from residents who said earlier notices were confusing and that service changes arrived with little warning. Under the current schedule, department staff will publish cost estimates, hold two neighborhood sessions, and report participation numbers within six weeks. Union representatives said staffing levels remain the main unresolved concern. Several council members asked whether smaller towns would receive the same level of attention as the central business district. Officials said the first public dashboard will include spending, complaint response times, and a plain-language explanation of any delays. No final vote is expected until staff compare the pilot results with baseline data gathered last year.",cnn_dailymail,synthetic_cnn_dailymail_122,"- Bayfield officials reviewed a plan on hospital staffing targets after months of public complaints.
- Dr. Kamal Reed said a $21 million pilot would expand only after outside review.
- The water district must publish costs, meeting dates, and performance updates within six weeks.
- Residents and council members asked for clearer deadlines and equal attention across District 5."
"Highland (Synthetic News) -- Officials in District 7 faced a crowded hearing on March 12 after the parks service released a plan covering tenant protections for older apartment blocks. Superintendent Marcus Bell said the proposal would begin with a $28 million pilot and expand only if outside reviewers confirm that early targets are met. The plan follows months of complaints from residents who said earlier notices were confusing and that service changes arrived with little warning. Under the current schedule, department staff will publish cost estimates, hold two neighborhood sessions, and report participation numbers within 90 days. Advocacy groups praised the announcement while pressing for stronger enforcement. Several council members asked whether smaller towns would receive the same level of attention as the central business district. Officials said the first public dashboard will include spending, complaint response times, and a plain-language explanation of any delays. No final vote is expected until staff compare the pilot results with baseline data gathered last year.",cnn_dailymail,synthetic_cnn_dailymail_123,"- Highland officials reviewed a plan on tenant protections for older apartment blocks after months of public complaints.
- Superintendent Marcus Bell said a $28 million pilot would expand only after outside review.
- The parks service must publish costs, meeting dates, and performance updates within 90 days.
- Residents and council members asked for clearer deadlines and equal attention across District 7."
"Elm Grove (Synthetic News) -- Officials in District 9 faced a crowded hearing on April 12 after the planning council released a plan covering a delayed bridge inspection program. Program manager Vivian Brooks said the proposal would begin with a $35 million pilot and expand only if outside reviewers confirm that early targets are met. The plan follows months of complaints from residents who said earlier notices were confusing and that service changes arrived with little warning. Under the current schedule, department staff will publish cost estimates, hold two neighborhood sessions, and report participation numbers within the end of the quarter. Neighborhood leaders said the first meetings should be held outside working hours. Several council members asked whether smaller towns would receive the same level of attention as the central business district. Officials said the first public dashboard will include spending, complaint response times, and a plain-language explanation of any delays. No final vote is expected until staff compare the pilot results with baseline data gathered last year.",cnn_dailymail,synthetic_cnn_dailymail_124,"- Elm Grove officials reviewed a plan on a delayed bridge inspection program after months of public complaints.
- Program manager Vivian Brooks said a $35 million pilot would expand only after outside review.
- The planning council must publish costs, meeting dates, and performance updates within the end of the quarter.
- Residents and council members asked for clearer deadlines and equal attention across District 9."
"Springvale (Synthetic News) -- Officials in District 11 faced a crowded hearing on May 12 after the environment agency released a plan covering hospital staffing targets. Council chair Owen Price said the proposal would begin with a $42 million pilot and expand only if outside reviewers confirm that early targets are met. The plan follows months of complaints from residents who said earlier notices were confusing and that service changes arrived with little warning. Under the current schedule, department staff will publish cost estimates, hold two neighborhood sessions, and report participation numbers within early next year. Parents asked officials to share updates before the next school term. Several council members asked whether smaller towns would receive the same level of attention as the central business district. Officials said the first public dashboard will include spending, complaint response times, and a plain-language explanation of any delays. No final vote is expected until staff compare the pilot results with baseline data gathered last year.",cnn_dailymail,synthetic_cnn_dailymail_125,"- Springvale officials reviewed a plan on hospital staffing targets after months of public complaints.
- Council chair Owen Price said a $42 million pilot would expand only after outside review.
- The environment agency must publish costs, meeting dates, and performance updates within early next year.
- Residents and council members asked for clearer deadlines and equal attention across District 11."
"The public health office in Marina City has ordered weekly progress reports for stormwater upgrades after repeated flooding, with a preliminary budget of $2 million. Superintendent Marcus Bell said on September 3 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_001,- Marina City is moving ahead with a limited $2 million plan for stormwater upgrades after repeated flooding before deciding on a wider rollout.
"The housing department in Cedar Falls has opened a public comment period for a summer heat-response system, with a preliminary budget of $11 million. Engineer Mateo Cruz said on September 5 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_002,- Cedar Falls is moving ahead with a limited $11 million plan for a summer heat-response system before deciding on a wider rollout.
"The planning council in Meadowbrook has set aside emergency funding for a delayed bridge inspection program, with a preliminary budget of $20 million. Governor Alicia Benton said on September 7 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_003,- Meadowbrook is moving ahead with a limited $20 million plan for a delayed bridge inspection program before deciding on a wider rollout.
"The consumer protection office in Northgate has requested an independent audit for a broadband expansion plan, with a preliminary budget of $29 million. Superintendent Marcus Bell said on September 9 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_004,- Northgate is moving ahead with a limited $29 million plan for a broadband expansion plan before deciding on a wider rollout.
"The education board in Willow Park has approved a phased timetable for a coastal erosion study, with a preliminary budget of $38 million. Engineer Mateo Cruz said on September 11 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_005,- Willow Park is moving ahead with a limited $38 million plan for a coastal erosion study before deciding on a wider rollout.
"The parks service in Elm Grove has scheduled community briefings for stormwater upgrades after repeated flooding, with a preliminary budget of $47 million. Governor Alicia Benton said on September 13 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_006,- Elm Grove is moving ahead with a limited $47 million plan for stormwater upgrades after repeated flooding before deciding on a wider rollout.
"The library network in Riverton has published performance targets for a summer heat-response system, with a preliminary budget of $5 million. Superintendent Marcus Bell said on September 15 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_007,- Riverton is moving ahead with a limited $5 million plan for a summer heat-response system before deciding on a wider rollout.
"The arts council in Mapleton has expanded eligibility rules for a delayed bridge inspection program, with a preliminary budget of $14 million. Engineer Mateo Cruz said on September 17 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_008,- Mapleton is moving ahead with a limited $14 million plan for a delayed bridge inspection program before deciding on a wider rollout.
"The water district in Summit City has paused the contract for review for a broadband expansion plan, with a preliminary budget of $23 million. Governor Alicia Benton said on September 19 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_009,- Summit City is moving ahead with a limited $23 million plan for a broadband expansion plan before deciding on a wider rollout.
"The emergency management office in Clearwater has created a joint task force for a coastal erosion study, with a preliminary budget of $32 million. Superintendent Marcus Bell said on September 21 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_010,- Clearwater is moving ahead with a limited $32 million plan for a coastal erosion study before deciding on a wider rollout.
"The small business bureau in Glenhaven has ordered weekly progress reports for stormwater upgrades after repeated flooding, with a preliminary budget of $41 million. Engineer Mateo Cruz said on September 23 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_011,- Glenhaven is moving ahead with a limited $41 million plan for stormwater upgrades after repeated flooding before deciding on a wider rollout.
"The transport authority in Bayfield has opened a public comment period for a summer heat-response system, with a preliminary budget of $50 million. Governor Alicia Benton said on September 25 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_012,- Bayfield is moving ahead with a limited $50 million plan for a summer heat-response system before deciding on a wider rollout.
"The energy commission in Port Allen has set aside emergency funding for a delayed bridge inspection program, with a preliminary budget of $8 million. Superintendent Marcus Bell said on September 27 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_013,- Port Allen is moving ahead with a limited $8 million plan for a delayed bridge inspection program before deciding on a wider rollout.
"The airport authority in Hillford has requested an independent audit for a broadband expansion plan, with a preliminary budget of $17 million. Engineer Mateo Cruz said on September 4 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_014,- Hillford is moving ahead with a limited $17 million plan for a broadband expansion plan before deciding on a wider rollout.
"The environment agency in Oakridge has approved a phased timetable for a coastal erosion study, with a preliminary budget of $26 million. Governor Alicia Benton said on September 6 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_015,- Oakridge is moving ahead with a limited $26 million plan for a coastal erosion study before deciding on a wider rollout.
"The public health office in Stonebridge has scheduled community briefings for stormwater upgrades after repeated flooding, with a preliminary budget of $35 million. Superintendent Marcus Bell said on September 8 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_016,- Stonebridge is moving ahead with a limited $35 million plan for stormwater upgrades after repeated flooding before deciding on a wider rollout.
"The housing department in Silverton has published performance targets for a summer heat-response system, with a preliminary budget of $44 million. Engineer Mateo Cruz said on September 10 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_017,- Silverton is moving ahead with a limited $44 million plan for a summer heat-response system before deciding on a wider rollout.
"The planning council in Bridgewater has expanded eligibility rules for a delayed bridge inspection program, with a preliminary budget of $2 million. Governor Alicia Benton said on September 12 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_018,- Bridgewater is moving ahead with a limited $2 million plan for a delayed bridge inspection program before deciding on a wider rollout.
"The consumer protection office in Springvale has paused the contract for review for a broadband expansion plan, with a preliminary budget of $11 million. Superintendent Marcus Bell said on September 14 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_019,- Springvale is moving ahead with a limited $11 million plan for a broadband expansion plan before deciding on a wider rollout.
"The education board in Lakeside has created a joint task force for a coastal erosion study, with a preliminary budget of $20 million. Engineer Mateo Cruz said on September 16 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_020,- Lakeside is moving ahead with a limited $20 million plan for a coastal erosion study before deciding on a wider rollout.
"The parks service in Fairview has ordered weekly progress reports for stormwater upgrades after repeated flooding, with a preliminary budget of $29 million. Governor Alicia Benton said on September 18 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_021,- Fairview is moving ahead with a limited $29 million plan for stormwater upgrades after repeated flooding before deciding on a wider rollout.
"The library network in Westport has opened a public comment period for a summer heat-response system, with a preliminary budget of $38 million. Superintendent Marcus Bell said on September 20 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_022,- Westport is moving ahead with a limited $38 million plan for a summer heat-response system before deciding on a wider rollout.
"The arts council in Mill Creek has set aside emergency funding for a delayed bridge inspection program, with a preliminary budget of $47 million. Engineer Mateo Cruz said on September 22 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_023,- Mill Creek is moving ahead with a limited $47 million plan for a delayed bridge inspection program before deciding on a wider rollout.
"The water district in Kingsport has requested an independent audit for a broadband expansion plan, with a preliminary budget of $5 million. Governor Alicia Benton said on September 24 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_024,- Kingsport is moving ahead with a limited $5 million plan for a broadband expansion plan before deciding on a wider rollout.
"The emergency management office in Highland has approved a phased timetable for a coastal erosion study, with a preliminary budget of $14 million. Superintendent Marcus Bell said on September 26 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_025,- Highland is moving ahead with a limited $14 million plan for a coastal erosion study before deciding on a wider rollout.
"The small business bureau in Ashford has scheduled community briefings for stormwater upgrades after repeated flooding, with a preliminary budget of $23 million. Engineer Mateo Cruz said on September 3 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_026,- Ashford is moving ahead with a limited $23 million plan for stormwater upgrades after repeated flooding before deciding on a wider rollout.
"The transport authority in Brookhaven has published performance targets for a summer heat-response system, with a preliminary budget of $32 million. Governor Alicia Benton said on September 5 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_027,- Brookhaven is moving ahead with a limited $32 million plan for a summer heat-response system before deciding on a wider rollout.
"The energy commission in Pine Harbor has expanded eligibility rules for a delayed bridge inspection program, with a preliminary budget of $41 million. Superintendent Marcus Bell said on September 7 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_028,- Pine Harbor is moving ahead with a limited $41 million plan for a delayed bridge inspection program before deciding on a wider rollout.
"The airport authority in Harborview has paused the contract for review for a broadband expansion plan, with a preliminary budget of $50 million. Engineer Mateo Cruz said on September 9 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_029,- Harborview is moving ahead with a limited $50 million plan for a broadband expansion plan before deciding on a wider rollout.
"The environment agency in Eastvale has created a joint task force for a coastal erosion study, with a preliminary budget of $8 million. Governor Alicia Benton said on September 11 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_030,- Eastvale is moving ahead with a limited $8 million plan for a coastal erosion study before deciding on a wider rollout.
"The public health office in Rosemont has ordered weekly progress reports for stormwater upgrades after repeated flooding, with a preliminary budget of $17 million. Superintendent Marcus Bell said on September 13 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_031,- Rosemont is moving ahead with a limited $17 million plan for stormwater upgrades after repeated flooding before deciding on a wider rollout.
"The housing department in Ridgefield has opened a public comment period for a summer heat-response system, with a preliminary budget of $26 million. Engineer Mateo Cruz said on September 15 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_032,- Ridgefield is moving ahead with a limited $26 million plan for a summer heat-response system before deciding on a wider rollout.
"The planning council in Marina City has set aside emergency funding for a delayed bridge inspection program, with a preliminary budget of $35 million. Governor Alicia Benton said on September 17 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_033,- Marina City is moving ahead with a limited $35 million plan for a delayed bridge inspection program before deciding on a wider rollout.
"The consumer protection office in Cedar Falls has requested an independent audit for a broadband expansion plan, with a preliminary budget of $44 million. Superintendent Marcus Bell said on September 19 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_034,- Cedar Falls is moving ahead with a limited $44 million plan for a broadband expansion plan before deciding on a wider rollout.
"The education board in Meadowbrook has approved a phased timetable for a coastal erosion study, with a preliminary budget of $2 million. Engineer Mateo Cruz said on September 21 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_035,- Meadowbrook is moving ahead with a limited $2 million plan for a coastal erosion study before deciding on a wider rollout.
"The parks service in Northgate has scheduled community briefings for stormwater upgrades after repeated flooding, with a preliminary budget of $11 million. Governor Alicia Benton said on September 23 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_036,- Northgate is moving ahead with a limited $11 million plan for stormwater upgrades after repeated flooding before deciding on a wider rollout.
"The library network in Willow Park has published performance targets for a summer heat-response system, with a preliminary budget of $20 million. Superintendent Marcus Bell said on September 25 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_037,- Willow Park is moving ahead with a limited $20 million plan for a summer heat-response system before deciding on a wider rollout.
"The arts council in Elm Grove has expanded eligibility rules for a delayed bridge inspection program, with a preliminary budget of $29 million. Engineer Mateo Cruz said on September 27 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_038,- Elm Grove is moving ahead with a limited $29 million plan for a delayed bridge inspection program before deciding on a wider rollout.
"The water district in Riverton has paused the contract for review for a broadband expansion plan, with a preliminary budget of $38 million. Governor Alicia Benton said on September 4 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_039,- Riverton is moving ahead with a limited $38 million plan for a broadband expansion plan before deciding on a wider rollout.
"The emergency management office in Mapleton has created a joint task force for a coastal erosion study, with a preliminary budget of $47 million. Superintendent Marcus Bell said on September 6 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_040,- Mapleton is moving ahead with a limited $47 million plan for a coastal erosion study before deciding on a wider rollout.
"The small business bureau in Summit City has ordered weekly progress reports for stormwater upgrades after repeated flooding, with a preliminary budget of $5 million. Engineer Mateo Cruz said on September 8 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_041,- Summit City is moving ahead with a limited $5 million plan for stormwater upgrades after repeated flooding before deciding on a wider rollout.
"The transport authority in Clearwater has opened a public comment period for a summer heat-response system, with a preliminary budget of $14 million. Governor Alicia Benton said on September 10 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_042,- Clearwater is moving ahead with a limited $14 million plan for a summer heat-response system before deciding on a wider rollout.
"The energy commission in Glenhaven has set aside emergency funding for a delayed bridge inspection program, with a preliminary budget of $23 million. Superintendent Marcus Bell said on September 12 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_043,- Glenhaven is moving ahead with a limited $23 million plan for a delayed bridge inspection program before deciding on a wider rollout.
"The airport authority in Bayfield has requested an independent audit for a broadband expansion plan, with a preliminary budget of $32 million. Engineer Mateo Cruz said on September 14 that the work will start with a limited trial before a wider rollout. Officials said they will publish the first progress figures after contractors submit updated schedules.",xsum,synthetic_xsum_044,- Bayfield is moving ahead with a limited $32 million plan for a broadband expansion plan before deciding on a wider rollout.
